Step,Reward,Smoothed,Trendline_1000,Trendline_10000
464,-10,-10.759999999999998,-19.592130000000004,-71.19641599999997
465,-10,-10.819999999999999,-19.624430000000007,-71.22070799999997
466,-10,-10.899999999999999,-19.656860000000005,-71.24499999999996
467,-10,-10.979999999999999,-19.689420000000002,-71.26929199999996
468,-10,-11.059999999999999,-19.722110000000004,-71.29358399999997
469,-10,-11.139999999999997,-19.754930000000005,-71.31787599999997
470,-10,-11.219999999999997,-19.787890000000004,-71.34216799999997
471,-10,-11.299999999999997,-19.820990000000002,-71.36645999999998
472,-10,-11.379999999999997,-19.854240000000004,-71.39075199999998
473,-10,-11.469999999999997,-19.88764,-71.41504399999997
474,-10,-11.579999999999998,-19.92119,-71.43933599999997
475,-10,-11.69,-19.954900000000006,-71.46362799999997
476,-10,-11.81,-19.988770000000002,-71.48791999999997
477,-10,-11.940000000000001,-20.02281,-71.51221199999998
478,-10,-12.070000000000002,-20.05702,-71.53650399999998
479,-10,-12.200000000000001,-20.091420000000003,-71.56079599999998
480,-10,-12.330000000000002,-20.12601,-71.58508799999997
481,-10,-12.46,-20.160800000000002,-71.60937999999997
482,-10,-12.6,-20.1958,-71.63367199999998
483,-10,-12.740000000000002,-20.231019999999997,-71.65796399999996
484,-10,-12.88,-20.266469999999998,-71.68225599999997
485,-10,-13.02,-20.302150000000005,-71.70654799999997
486,-10,-13.16,-20.338060000000002,-71.73083999999997
487,-10,-13.3,-20.374200000000005,-71.75513199999997
488,-10,-13.440000000000001,-20.410570000000003,-71.77942399999998
489,-10,-13.58,-20.447170000000003,-71.80371599999998
490,-10,-13.729999999999999,-20.48400000000001,-71.82800799999997
491,-10,-13.879999999999999,-20.521060000000002,-71.85229999999997
492,-10,-14.049999999999999,-20.558360000000008,-71.87659199999997
493,-10,-14.229999999999999,-20.595910000000007,-71.90088399999998
494,-10,-14.409999999999997,-20.633720000000007,-71.92517599999998
495,-10,-14.589999999999998,-20.671790000000005,-71.94946799999997
496,-10,-14.779999999999996,-20.710120000000007,-71.97375999999997
497,-12,-14.969999999999995,-20.748710000000006,-71.99805199999999
498,-12,-15.159999999999997,-20.787560000000003,-72.02234399999998
499,-13,-15.359999999999998,-20.826680000000003,-72.04663599999998
500,-13,-15.559999999999999,-20.86607,-72.07092799999998
501,-13,-15.760000000000002,-20.90573,-72.09522099999998
502,-13,-15.980000000000002,-20.94555,-72.11951499999998
503,-13,-16.21,-20.98552,-72.14380999999997
504,-13,-16.439999999999998,-21.025640000000003,-72.16810599999997
505,-16,-16.679999999999996,-21.0659,-72.19240299999998
506,-16,-16.93,-21.1063,-72.21670099999997
507,-16,-17.18,-21.14684,-72.24099999999999
508,-16,-17.44,-21.187520000000003,-72.26529999999998
509,-16,-17.700000000000003,-21.228340000000003,-72.28960099999998
510,-16,-17.96,-21.269300000000005,-72.31390299999998
511,-16,-18.22,-21.3104,-72.33820599999999
512,-16,-18.479999999999997,-21.351640000000003,-72.36250999999999
513,-16,-18.74,-21.39299,-72.38681499999998
514,-16,-19.0,-21.434440000000002,-72.41112199999998
515,-18,-19.259999999999998,-21.475990000000003,-72.43543099999997
516,-18,-19.519999999999996,-21.517640000000004,-72.45974199999998
517,-18,-19.78,-21.559390000000004,-72.48405499999998
518,-18,-20.04,-21.601230000000005,-72.50836999999999
519,-18,-20.31,-21.643150000000006,-72.53268699999998
520,-18,-20.580000000000002,-21.685140000000008,-72.55700599999997
521,-18,-20.85,-21.727200000000014,-72.58132699999997
522,-19,-21.120000000000005,-21.76932000000001,-72.60565099999997
523,-21,-21.390000000000008,-21.81148000000001,-72.62997799999997
524,-21,-21.660000000000004,-21.853680000000008,-72.65430799999997
525,-22,-21.930000000000007,-21.895920000000007,-72.67864099999997
526,-23,-22.200000000000006,-21.93820000000001,-72.70297699999998
527,-23,-22.480000000000004,-21.980490000000007,-72.72731599999997
528,-23,-22.76,-22.022790000000008,-72.75165799999996
529,-23,-23.04,-22.065080000000002,-72.77600299999997
530,-23,-23.319999999999997,-22.107340000000004,-72.80035099999998
531,-24,-23.59,-22.149570000000008,-72.82470199999997
532,-24,-23.860000000000003,-22.19178000000001,-72.84905599999998
533,-24,-24.12,-22.233970000000006,-72.87341299999997
534,-24,-24.380000000000003,-22.27614000000001,-72.89777299999997
535,-24,-24.640000000000004,-22.318290000000005,-72.92213599999998
536,-24,-24.9,-22.360410000000005,-72.94650199999998
537,-24,-25.16,-22.402480000000008,-72.97087099999999
538,-24,-25.430000000000003,-22.444500000000005,-72.99524299999999
539,-25,-25.71,-22.486460000000008,-73.01961799999998
540,-25,-25.980000000000004,-22.528360000000006,-73.04399599999998
541,-27,-26.240000000000006,-22.570200000000007,-73.06837699999997
542,-28,-26.500000000000004,-22.611980000000006,-73.09276099999997
543,-28,-26.76,-22.653680000000005,-73.11714799999997
544,-28,-27.020000000000003,-22.695290000000007,-73.14153799999997
545,-29,-27.28,-22.736800000000006,-73.16593099999997
546,-29,-27.530000000000005,-22.778210000000005,-73.19032699999997
547,-29,-27.770000000000003,-22.8195,-73.21472599999998
548,-30,-27.990000000000002,-22.860670000000006,-73.23912799999998
549,-30,-28.210000000000004,-22.90171000000001,-73.26353299999997
550,-30,-28.420000000000005,-22.94262000000001,-73.28793999999996
551,-32,-28.630000000000003,-22.983390000000007,-73.31234799999997
552,-33,-28.830000000000002,-23.024020000000007,-73.33675699999998
553,-33,-29.03,-23.064500000000002,-73.36116699999997
554,-34,-29.220000000000002,-23.10481,-73.38557799999998
555,-35,-29.410000000000004,-23.14495,-73.40998999999996
556,-35,-29.560000000000002,-23.18492,-73.43440299999997
557,-36,-29.71,-23.22472,-73.45881699999998
558,-36,-29.860000000000003,-23.264339999999997,-73.48323199999999
559,-36,-30.009999999999998,-23.303789999999996,-73.50764799999999
560,-36,-30.159999999999997,-23.343049999999998,-73.53206499999997
561,-36,-30.31,-23.38212,-73.55648299999997
562,-36,-30.46,-23.42099,-73.58090199999998
563,-36,-30.61,-23.459649999999996,-73.60532199999997
564,-36,-30.75,-23.49809,-73.62974299999998
565,-36,-30.88,-23.536310000000004,-73.65416499999998
566,-36,-30.990000000000002,-23.574300000000004,-73.67858799999998
567,-36,-31.1,-23.612070000000003,-73.70301199999997
568,-37,-31.200000000000003,-23.649620000000006,-73.72743699999998
569,-37,-31.300000000000004,-23.68699000000001,-73.75186299999999
570,-37,-31.400000000000006,-23.724170000000004,-73.77628999999997
571,-37,-31.500000000000007,-23.761180000000007,-73.80071799999997
572,-37,-31.60000000000001,-23.79801000000001,-73.82514699999999
573,-37,-31.690000000000005,-23.834650000000007,-73.84957699999998
574,-37,-31.760000000000005,-23.871110000000005,-73.87400799999998
575,-37,-31.830000000000005,-23.90738,-73.89843999999998
576,-38,-31.890000000000008,-23.943460000000005,-73.92287299999998
577,-38,-31.94000000000001,-23.979370000000003,-73.94730699999998
578,-38,-31.980000000000008,-24.015130000000006,-73.97174199999998
579,-38,-32.02000000000001,-24.050720000000005,-73.99617799999997
580,-37,-32.06,-24.086140000000004,-74.02061499999996
581,-37,-32.1,-24.121390000000005,-74.04505299999997
582,-36,-32.13,-24.156460000000006,-74.06949199999998
583,-36,-32.15,-24.19134000000001,-74.09393199999998
584,-36,-32.160000000000004,-24.226020000000005,-74.11837299999998
585,-36,-32.160000000000004,-24.260500000000008,-74.14281499999998
586,-36,-32.160000000000004,-24.294780000000006,-74.16725799999998
587,-37,-32.160000000000004,-24.328880000000005,-74.19170199999999
588,-38,-32.16,-24.36281000000001,-74.21614699999998
589,-37,-32.16,-24.396570000000008,-74.24059299999998
590,-36,-32.15,-24.430160000000008,-74.26503999999998
591,-36,-32.14,-24.463580000000007,-74.28948799999998
592,-36,-32.11,-24.496840000000002,-74.31393699999997
593,-36,-32.07,-24.529940000000007,-74.33838699999998
594,-36,-32.029999999999994,-24.562900000000006,-74.36283799999998
595,-35,-31.989999999999995,-24.59574000000001,-74.38728999999998
596,-34,-31.939999999999998,-24.628460000000008,-74.41174299999997
597,-34,-31.889999999999997,-24.661060000000006,-74.43619699999998
598,-34,-31.839999999999996,-24.693550000000005,-74.46065199999998
599,-34,-31.779999999999998,-24.725930000000005,-74.48510799999997
600,-34,-31.72,-24.758200000000006,-74.50956499999998
601,-33,-31.659999999999997,-24.79036,-74.53402299999999
602,-33,-31.579999999999995,-24.8224,-74.55848199999998
603,-32,-31.489999999999995,-24.85434,-74.58294199999997
604,-32,-31.39,-24.88618,-74.60740299999998
605,-31,-31.28,-24.91793,-74.63186499999998
606,-31,-31.150000000000002,-24.949599999999997,-74.65632799999997
607,-31,-31.020000000000003,-24.981189999999998,-74.68079199999997
608,-31,-30.88,-25.012700000000002,-74.70525699999999
609,-31,-30.739999999999995,-25.044130000000003,-74.72972299999998
610,-31,-30.599999999999994,-25.075500000000005,-74.75418999999998
611,-31,-30.47,-25.106810000000007,-74.77865799999998
612,-31,-30.340000000000003,-25.13806000000001,-74.80312699999998
613,-30,-30.21,-25.16929000000001,-74.82759699999998
614,-29,-30.080000000000002,-25.200510000000012,-74.85206699999998
615,-29,-29.950000000000003,-25.23171000000001,-74.87653799999998
616,-29,-29.82,-25.262900000000005,-74.90100999999999
617,-28,-29.680000000000003,-25.294080000000008,-74.92548299999997
618,-28,-29.54,-25.325260000000004,-74.94995699999997
619,-28,-29.389999999999997,-25.35645,-74.97443199999998
620,-28,-29.239999999999995,-25.38767,-74.99890799999997
621,-28,-29.089999999999996,-25.41892,-75.02338499999998
622,-28,-28.939999999999998,-25.45021,-75.04786299999998
623,-28,-28.799999999999997,-25.48156,-75.07234199999998
624,-28,-28.659999999999997,-25.512970000000003,-75.09682199999997
625,-28,-28.52,-25.54444,-75.12130299999998
626,-28,-28.380000000000003,-25.575970000000005,-75.14578499999998
627,-27,-28.23,-25.60760000000001,-75.17026799999996
628,-27,-28.080000000000002,-25.639340000000008,-75.19475199999997
629,-27,-27.930000000000003,-25.671190000000006,-75.21923699999998
630,-27,-27.78,-25.703170000000004,-75.24372299999999
631,-27,-27.64,-25.735290000000006,-75.26820999999998
632,-26,-27.500000000000004,-25.767540000000007,-75.29269799999997
633,-25,-27.370000000000005,-25.799920000000004,-75.31718699999998
634,-24,-27.240000000000002,-25.832420000000006,-75.34167699999998
635,-24,-27.110000000000007,-25.86504,-75.36616799999999
636,-24,-26.980000000000004,-25.89777,-75.39065999999998
637,-24,-26.85,-25.930620000000005,-75.41515299999998
638,-24,-26.71,-25.963590000000003,-75.43964699999998
639,-24,-26.560000000000002,-25.996690000000005,-75.46414199999998
640,-24,-26.42,-26.029920000000004,-75.48863799999998
641,-24,-26.290000000000003,-26.063280000000002,-75.51313499999998
642,-24,-26.17,-26.096780000000003,-75.53763299999997
643,-24,-26.06,-26.130430000000008,-75.56213199999998
644,-24,-25.950000000000003,-26.164240000000007,-75.58663199999998
645,-24,-25.84,-26.19821,-75.61113299999998
646,-24,-25.74,-26.232340000000004,-75.63563499999998
647,-24,-25.65,-26.266640000000006,-75.66013799999998
648,-24,-25.560000000000002,-26.301110000000005,-75.68464199999997
649,-24,-25.47,-26.335750000000004,-75.70914699999997
650,-24,-25.380000000000003,-26.370560000000005,-75.73365299999998
651,-24,-25.29,-26.405550000000005,-75.75815999999998
652,-24,-25.21,-26.44072000000001,-75.78266799999997
653,-23,-25.130000000000003,-26.47608000000001,-75.80717699999998
654,-23,-25.060000000000002,-26.511640000000007,-75.83168699999999
655,-22,-24.990000000000002,-26.54740000000001,-75.85619799999998
656,-22,-24.93,-26.583350000000014,-75.88070999999998
657,-22,-24.880000000000003,-26.619490000000013,-75.90522299999998
658,-22,-24.830000000000005,-26.655820000000016,-75.92973699999997
659,-22,-24.790000000000003,-26.692330000000016,-75.95425199999997
660,-23,-24.750000000000004,-26.729030000000016,-75.97876799999997
661,-23,-24.71,-26.765910000000016,-76.00328499999998
662,-23,-24.669999999999998,-26.802980000000016,-76.02780299999998
663,-23,-24.629999999999995,-26.840240000000012,-76.05232199999998
664,-23,-24.599999999999998,-26.87770000000001,-76.07684199999997
665,-23,-24.58,-26.915360000000014,-76.10136299999998
666,-22,-24.560000000000002,-26.953230000000012,-76.12588499999998
667,-22,-24.54,-26.991300000000006,-76.15040799999998
668,-22,-24.53,-27.029570000000007,-76.17493199999998
669,-22,-24.53,-27.068030000000007,-76.19945699999998
670,-22,-24.53,-27.106670000000005,-76.22398299999998
671,-22,-24.53,-27.145470000000003,-76.24850999999998
672,-23,-24.53,-27.184430000000006,-76.27303799999999
673,-23,-24.530000000000005,-27.223560000000003,-76.29756699999999
674,-23,-24.53000000000001,-27.262850000000004,-76.32209699999999
675,-23,-24.540000000000006,-27.302300000000002,-76.34662799999998
676,-23,-24.550000000000004,-27.341910000000002,-76.37115999999997
677,-23,-24.560000000000002,-27.381680000000006,-76.39569299999998
678,-23,-24.58,-27.421590000000002,-76.42022699999998
679,-23,-24.599999999999994,-27.46164,-76.44476199999998
680,-23,-24.619999999999997,-27.50183,-76.46929799999998
681,-23,-24.639999999999997,-27.54215,-76.49383499999999
682,-23,-24.659999999999997,-27.5826,-76.51837299999998
683,-23,-24.7,-27.623180000000005,-76.54291199999999
684,-23,-24.75,-27.663890000000002,-76.56745199999999
685,-23,-24.810000000000002,-27.70473,-76.59199299999997
686,-23,-24.87,-27.745700000000003,-76.61653499999997
687,-23,-24.93,-27.786790000000003,-76.64107799999998
688,-23,-24.990000000000002,-27.828010000000006,-76.66562199999998
689,-23,-25.050000000000004,-27.869360000000007,-76.69016699999997
690,-23,-25.119999999999997,-27.910840000000007,-76.71471299999997
691,-24,-25.189999999999998,-27.952440000000003,-76.73925999999997
692,-25,-25.259999999999998,-27.994140000000005,-76.76380799999998
693,-25,-25.329999999999995,-28.035930000000008,-76.78835699999999
694,-25,-25.39999999999999,-28.077800000000007,-76.81290699999998
695,-25,-25.46999999999999,-28.119740000000004,-76.83745799999997
696,-25,-25.539999999999992,-28.16175,-76.86200999999997
697,-25,-25.609999999999992,-28.20383,-76.88656299999997
698,-25,-25.679999999999993,-28.24598,-76.91111699999998
699,-25,-25.749999999999993,-28.288190000000004,-76.93567199999998
700,-25,-25.819999999999993,-28.330460000000002,-76.96022799999997
701,-25,-25.889999999999993,-28.372790000000002,-76.98478499999999
702,-25,-25.959999999999994,-28.415170000000003,-77.00934299999997
703,-25,-26.029999999999994,-28.457590000000003,-77.03390199999998
704,-25,-26.109999999999996,-28.500060000000005,-77.05846199999998
705,-25,-26.2,-28.542580000000005,-77.08302299999997
706,-26,-26.3,-28.585130000000003,-77.10758499999997
707,-26,-26.400000000000002,-28.627710000000004,-77.13214799999997
708,-27,-26.500000000000004,-28.670320000000007,-77.15671199999997
709,-27,-26.6,-28.712960000000006,-77.18127699999998
710,-27,-26.700000000000003,-28.755610000000004,-77.20584299999997
711,-27,-26.790000000000003,-28.79827,-77.23040999999998
712,-27,-26.880000000000003,-28.840940000000003,-77.25497799999997
713,-27,-26.970000000000006,-28.883610000000004,-77.27954699999998
714,-27,-27.060000000000002,-28.926270000000002,-77.30411699999996
715,-27,-27.150000000000006,-28.968930000000004,-77.32868699999997
716,-27,-27.240000000000006,-29.011580000000006,-77.35325699999999
717,-27,-27.340000000000003,-29.054220000000004,-77.37782699999997
718,-28,-27.44,-29.096860000000003,-77.40239699999998
719,-28,-27.540000000000003,-29.139500000000005,-77.42696699999996
720,-28,-27.640000000000004,-29.182130000000004,-77.45153699999997
721,-28,-27.740000000000002,-29.224750000000004,-77.47610699999998
722,-28,-27.840000000000003,-29.267360000000004,-77.50067699999997
723,-28,-27.930000000000003,-29.309960000000004,-77.52524699999998
724,-29,-28.020000000000003,-29.352540000000005,-77.54981699999998
725,-29,-28.110000000000003,-29.395100000000006,-77.57438699999997
726,-29,-28.200000000000003,-29.43764000000001,-77.59895699999998
727,-29,-28.290000000000006,-29.480150000000005,-77.62352699999997
728,-29,-28.380000000000006,-29.52262000000001,-77.64809699999998
729,-29,-28.470000000000006,-29.565050000000006,-77.67266699999998
730,-29,-28.560000000000006,-29.60744,-77.69723699999997
731,-29,-28.650000000000006,-29.649790000000003,-77.72180699999997
732,-30,-28.740000000000006,-29.692110000000007,-77.74637699999997
733,-30,-28.830000000000005,-29.734400000000004,-77.77094699999998
734,-30,-28.920000000000005,-29.776670000000003,-77.79551699999998
735,-30,-29.010000000000005,-29.818920000000006,-77.82008699999997
736,-30,-29.100000000000005,-29.861160000000005,-77.84465699999998
737,-30,-29.190000000000005,-29.903370000000006,-77.86922799999998
738,-30,-29.280000000000005,-29.945550000000008,-77.89379999999997
739,-31,-29.370000000000005,-29.987700000000004,-77.91837299999997
740,-31,-29.460000000000004,-30.029820000000004,-77.94294799999997
741,-31,-29.550000000000004,-30.071910000000003,-77.96752499999997
742,-31,-29.630000000000006,-30.113960000000002,-77.99210399999997
743,-31,-29.700000000000006,-30.155970000000003,-78.01668499999997
744,-31,-29.770000000000003,-30.197940000000003,-78.04126799999997
745,-31,-29.840000000000003,-30.239890000000003,-78.06585299999998
746,-31,-29.910000000000007,-30.28182,-78.09043999999997
747,-31,-29.980000000000008,-30.32373,-78.11502899999998
748,-31,-30.050000000000004,-30.365620000000003,-78.13961999999998
